Timestep,Time [s],Drive_Pos [x(t)],Drive_Vel [vx(t)],Drive_Acc [ax(t)],Mass_Pos [p(t)],Mass_Vel [v(t)],Mass_Acc [a(t)]
0,0.0,0.0,1.1924767508574514,-1.3100778785914473,-1.981,0.0,0.0
1,0.1,0.11287705977411999,1.0650644446249484,-1.2381682460586134,-1.981,0.0,1.1287705977411981
2,0.2,0.2130128889249897,0.9448431016457287,-1.1343622712042472,-1.9697122940225882,0.11287705977411983,1.9043747697016613
3,0.30000000000000004,0.30184568010326573,0.838191990384099,-1.0063187933120248,-1.9393808403481596,0.303314536744286,2.298950667769965
4,0.4,0.3806512870018095,0.7435793429833237,-0.8927284867275204,-1.8860598799960313,0.5332096035212825,2.3239020664571246
5,0.5,0.4505615486999305,0.6596462930385949,-0.7919599199691124,-1.8094998989793318,0.765599810166995,2.02501466662563
6,0.6000000000000001,0.5125805456095285,0.5851873589895012,-0.7025658127440604,-1.712689771296376,0.9681012768295579,1.4746018922294848
7,0.7000000000000001,0.5675990204978307,0.5191331304897828,-0.6232622495037005,-1.6011336246911254,1.1155614660525064,0.7617649858370523
8,0.8,0.616407171707485,0.46053490908876116,-0.5529102393115104,-1.4819598282275042,1.1917379646362116,-0.01806796528631871
9,0.9,0.659706002315583,0.40855108262748074,-0.4904993571790195,-1.362966711416746,1.1899311681075797,-0.7732040307842869
10,1.0,0.6981173882329812,0.36243503765295726,-0.43513323191956,-1.251705634913831,1.112610765029151,-1.4243805335610311
11,1.1,0.7321930098461744,0.32152443624356875,-0.3860166720904695,-1.1546883637465262,0.9701727116730479,-1.911358975746042
12,1.2000000000000002,0.7624222754816949,0.28523170323486335,-0.34244424512110405,-1.0767846823366818,0.7790368140984436,-2.196967235914677
13,1.3,0.7892393504931471,0.25303558721934793,-0.3037901455952674,-1.0208506732859841,0.5593400905069759,-2.2684398527156633
14,1.4000000000000001,0.8130293929255645,0.22447367411580987,-0.2694992071721247,-0.9876010627624432,0.3324961052354095,-2.136191548355332
15,1.5,0.8341340853163091,0.199135745784923,-0.23907892905507822,-0.9757133677224555,0.11887695039987631,-1.8304024200122289
16,1.6,0.8528565420825491,0.17665788830479423,-0.21209240248939443,-0.9821296968825902,-0.0641632916013466,-1.3959743187472586
17,1.7000000000000002,0.8694656629772679,0.1567172652870441,-0.18815203569595984,-1.0025057692301975,-0.20376072347607246,-0.886524954449273
18,1.8,0.884199995139958,0.13902748116560226,-0.16691398711608518,-1.0317470911222975,-0.2924132189209998,-0.35811591845644664
19,1.9000000000000001,0.8972711592103884,0.12333446786382707,-0.1480732270152496,-1.0645695721989619,-0.32822481076664445,0.13663212486014586
20,2.0,0.9088668887127234,0.10941283576255234,-0.13135915651850127,-1.0960257320270248,-0.31456159828062985,0.5534878056781132
21,2.1,0.9191537263628988,0.09706263656012681,-0.11653172115628219,-1.1219470137983067,-0.2592128177128185,0.8602202193248711
22,2.2,0.9282794160247487,0.0861064915312959,-0.10337796310174174,-1.1392660933763399,-0.1731907957803314,1.0386458897912156
23,2.3000000000000003,0.936375024669158,0.07638704393977847,-0.09170896258138272,-1.146198714056461,-0.06932620680120982,1.0850635940573987
24,2.4000000000000004,0.9435568248127044,0.06776469901501936,-0.08135712453026522,-1.142280698796008,0.03918015260453006,1.0091950834825951
25,2.5,0.9499279644721619,0.06011561903372542,-0.07217377152160809,-1.1282707327007289,0.14009966095278958,0.831887310776116
26,2.6,0.9555799486194495,0.05332994471069774,-0.06402700839943931,-1.1059418934976888,0.22328839203040118,0.5819300291409792
27,2.7,0.9605939534143014,0.04731021735383756,-0.0567998279451809,-1.077793754003239,0.2814813949444991,0.2923956792309017
