Timestep,Time [s],Drive_Pos [x(t)],Drive_Vel [vx(t)],Drive_Acc [ax(t)],Mass_Pos [p(t)],Mass_Vel [v(t)],Mass_Acc [a(t)]
0,0.0,0.0,2.707522131356479,-5.770545551155671,-1.981,0.0,0.0
1,0.1,0.23832980679320126,2.0590740045075466,-7.198416985822977,-1.981,0.0,2.383298067932012
2,0.2,0.41181480090150935,1.2678387341918835,-8.730092065256688,-1.95716701932068,0.2383298067932012,3.641488395428693
3,0.30000000000000004,0.491897553631578,0.31305559145620887,-9.164778588652121,-1.896919154687073,0.6024786463360705,3.47568843685044
4,0.4,0.4744259191927511,-0.5651169835385408,-7.378503280159514,-1.8019144056849614,0.9500474900211145,2.00335575875601
5,0.5,0.37887415692386983,-1.1626450645756938,-3.966393290411092,-1.6868760990952898,1.1503830658967156,-0.3028805057051205
6,0.6000000000000001,0.24189690627761234,-1.3583956416207592,0.12630616656284732,-1.5748665975626694,1.1200950153262035,-2.7624599769233864
7,0.7000000000000001,0.10719502859971794,-1.1373838312631244,3.8590217274663012,-1.490481695799283,0.8438490176338649,-4.677081773643856
8,0.8,0.014420140024987455,-0.5865912961274989,6.354975779042138,-1.4528676117723351,0.37614084026947925,-5.513263322296253
9,0.9,-0.010123230625781854,0.13361132454530314,7.101546486711856,-1.4703861609683497,-0.1751854919601461,-5.032185204614176
10,1.0,0.04114240493404808,0.8337180012148724,6.047649190696465,-1.538226562210506,-0.6784040124215638,-3.3379063161328952
11,1.1,0.15662036961719264,1.3431411626845962,3.582129093284082,-1.6394460266139914,-1.0121946440348533,-0.8371413936533063
12,1.2000000000000002,0.30977063747096734,1.5501438198716888,0.40716181099122783,-1.7490369049540098,-1.095908783400184,1.873984207649956
13,1.3,0.46664913359153043,1.4245735248828417,-2.65493550853795,-1.8398879412175286,-0.9085103626351884,4.163881110725779
14,1.4000000000000001,0.5946853424475357,1.0191567181640988,-4.869774755350095,-1.8891001663737896,-0.49212225156261047,5.519977339775863
15,1.5,0.6704804772243502,0.45061857381282266,-5.762343418362557,-1.8831126181322921,0.05987548241497587,5.666055471151449
16,1.6,0.6848090572101002,-0.1333119655084125,-5.212987062589245,-1.82046451517928,0.6264810295301207,4.616254694363681
17,1.7000000000000002,0.6438180841226677,-0.5919788387050262,-3.460230535758285,-1.7116538652826312,1.0881064989664888,2.6566129950864994
18,1.8,0.566413289469095,-0.8253580726600696,-1.016614306701602,-1.5762770854351174,1.3537677984751388,0.26313595056698524
19,1.9000000000000001,0.4787464695906538,-0.7953017000453466,1.4756583742499234,-1.4382689460819336,1.3800813935318375,-2.019927236805964
20,2.0,0.40735294946002565,-0.5302263978100848,3.409858683198451,-1.3204600790968095,1.178088669851241,-3.7099583842828894
21,2.1,0.37270119002863683,-0.11332996340565643,4.359115060843922,-1.2397507959545142,0.807092831422952,-4.492572971591442
22,2.2,0.38468695677889436,0.3415966143586996,4.166589860621716,-1.2039672425281334,0.35783553426380776,-4.281293541193531
23,2.3000000000000003,0.44102051290037675,0.7199880087186868,2.9635938993575786,-1.2109966245136878,-0.07029381985554534,-3.219534806003808
24,2.4000000000000004,0.5286845585226317,0.9343153942302154,1.1165565191482334,-1.2502213545592804,-0.39224730045592615,-1.6286935687249517
25,2.5,0.6278835917464198,0.9432993125483335,-0.879062409523616,-1.3057330202921225,-0.5551166573284213,0.0812827777138434
26,2.6,0.7173444210322985,0.7585029123254922,-2.5283093676630286,-1.360431858247826,-0.5469883795570369,1.514751172358281
27,2.7,0.7795841742115183,0.4376374390157278,-3.456613007557774,-1.399983184479947,-0.39551326232120887,2.3811868492358634
28,2.8000000000000003,0.804871908835444,0.06718031081393738,-3.491667625706926,-1.4157226422197093,-0.15739457739762253,2.553340087949156
29,2.9000000000000004,0.7930202363743057,-0.2606960861256574,-2.690283689288697,-1.40592869907998,0.09793943139729305,2.0815499231455643
