Timestep,Time [s],Drive_Pos [x(t)],Drive_Vel [vx(t)],Drive_Acc [ax(t)],Mass_Pos [p(t)],Mass_Vel [v(t)],Mass_Acc [a(t)]
0,0.0,0.0,1.2775847054933336,-1.495730061023318,-1.981,0.0,0.0
1,0.1,0.1204985234700966,1.1323857639085981,-1.4082487706713935,-1.981,0.0,1.2049852347009686
2,0.2,0.22647715278171965,0.9959349513590549,-1.2822975183028573,-1.9689501476529905,0.12049852347009687,2.0237744808770035
3,0.30000000000000004,0.31968551374190757,0.8759262602480267,-1.1277825606979957,-1.9366625504972108,0.32287597155779724,2.430604670833386
4,0.4,0.401662404831325,0.7703784392194557,-0.9918864273385647,-1.8800689066330971,0.5659364386411359,2.441376676003083
5,0.5,0.4737612015857987,0.6775489747803137,-0.8723655773942379,-1.7990614960089526,0.8100741062414442,2.1081528697060694
6,0.6000000000000001,0.5371721997873877,0.5959053237406081,-0.7672468133920946,-1.6969725566877476,1.020889393212051,1.5105581715393033
7,0.7000000000000001,0.5929422663339203,0.5240996121018948,-0.6747947052412079,-1.5797780356511495,1.1719452103659815,0.7452578094847162
8,0.8,0.6419921222077667,0.46094638269236654,-0.5934829396142038,-1.4551309365197043,1.2464709913144532,-0.08524040403974631
9,0.9,0.6851315428723936,0.40540302417905405,-0.5219691216860001,-1.3313362414286565,1.2379469509104786,-0.8832691078999755
10,1.0,0.7230727270435775,0.3565525583551665,-0.4590726132258527,-1.2163742374166084,1.149620040120481,-1.5651503955186232
11,1.1,0.756442054543427,0.3135885015338835,-0.40375504116658134,-1.1170637373597465,0.9931050005686187,-2.068047081536884
12,1.2000000000000002,0.7857904273503542,0.27580155012185026,-0.35510315486239896,-1.0384337081182535,0.7863002924149303,-2.354058937728853
13,1.3,0.811602364567797,0.24256787056140372,-0.31231374902190856,-0.9833442682540491,0.5508943986420449,-2.411428070423586
