Timestep,Time [s],Drive_Pos [x(t)],Drive_Vel [vx(t)],Drive_Acc [ax(t)],Mass_Pos [p(t)],Mass_Vel [v(t)],Mass_Acc [a(t)]
0,0.0,0.0,2.909139059997807,-9.54567884952079,-1.981,0.0,0.0
1,0.1,0.23870889365133632,1.8650388130289193,-11.33632608985696,-1.981,0.0,2.387088936513363
2,0.2,0.3730077626057839,0.6418738420264148,-12.435832914112686,-1.9571291106348665,0.23870889365133632,3.252659838755168
3,0.30000000000000004,0.3670836620566193,-0.6221277697936178,-10.088223756373628,-1.9007316228821811,0.5639748775268532,2.304177971861149
4,0.4,0.24858220864706032,-1.375770909248311,-3.544894777945229,-1.8212923554108844,0.794392674712968,0.09435296586647901
5,0.5,0.09192948020695708,-1.3311067253826636,4.025925840783312,-1.7409095582809229,0.8038279712996159,-2.2854375864208185
6,0.6000000000000001,-0.017639136429472374,-0.5705857410916485,9.234674879872676,-1.6833811370151694,0.575284212657534,-3.7278642068005636
7,0.7000000000000001,-0.02218766801137262,0.5158282505918718,9.971635462569346,-1.6631313578174216,0.20249779197747764,-3.6030608939169886
8,0.8,0.08552651368890199,1.4237413514222208,6.238854452440714,-1.6789121875588437,-0.15780829741422125,-2.007804690108321
9,0.9,0.26256060227307154,1.7635991410800145,-0.0033565188240769483,-1.7147710642013492,-0.35858876642505333,0.3219054311692613
10,1.0,0.4382463419049049,1.4230700476574054,-5.836868486836401,-1.7474108865321618,-0.3263982233081272,2.372970507678792
11,1.1,0.5471746118045526,0.5962254437127342,-8.733567202545132,-1.7563210037861867,-0.08910117254024796,3.314057328447639
12,1.2000000000000002,0.5574914306474518,-0.3236433928516208,-7.6348950822675805,-1.7320905477557351,0.24230456030451597,2.843515223727353
13,1.3,0.48244593323422846,-0.930753572740782,-3.309474534679624,-1.67942493948801,0.5266560826772513,1.2820526445451321
14,1.4000000000000001,0.37134071609929536,-0.9855382997875456,2.1157161711416737,-1.6139388047748335,0.6548613471317645,-0.6120661383904746
15,1.5,0.28533827327671935,-0.5076103385124472,6.185470252107438,-1.5545733314455619,0.593654733292717,-2.004538686069906
16,1.6,0.2698186483968059,0.2515557506339419,7.2158563530777915,-1.5152532449769893,0.3932008646857264,-2.352481930947775
17,1.7000000000000002,0.33564942340350773,0.9355609321031113,4.976322770984287,-1.4994579778178945,0.1579526715909489,-1.616878659376928
18,1.8,0.4569308348174282,1.2468203048307993,0.6856915548489828,-1.4998314972525688,-0.0037351943467439086,-0.23864148495328763
19,1.9000000000000001,0.5850134843696676,1.0726992430729079,-3.6266211621187185,-1.502591431536776,-0.027599342842072674,1.093648501906511
20,2.0,0.6714706834320098,0.5214960724070555,-6.0683970982641195,-1.4944148808019182,0.08176550734857843,1.767090134990701
21,2.1,0.6893126988510787,-0.14098017657991624,-5.703801375277426,-1.4685674287171533,0.25847452084764855,1.5103267548346704
22,2.2,0.6432746481160265,-0.6192642026484296,-2.894317809522995,-1.4276167090840417,0.4095071963311156,0.48940637566956546
23,2.3000000000000003,0.5654598583213928,-0.7198437384845152,0.9533912668452577,-1.3817719256942345,0.45844783389807214,-0.7961299937418005
24,2.4000000000000004,0.4993059004191235,-0.4285859492793781,4.079363895569057,-1.3438884422418453,0.3788348345238921,-1.756891407914205
25,2.5,0.47974266846551716,0.09602904062929629,5.167022465598345,-1.3235738728685982,0.2031456937324716,-1.9799802803913167
26,2.6,0.5185117085449827,0.6048185438402909,3.8880110123642786,-1.3230591062992643,0.005147665693339909,-1.399439517250869
27,2.7,0.6007063772335753,0.873631243102152,0.974657302830001,-1.336538734902439,-0.13479628603174698,-0.3027525926081118
28,2.8000000000000003,0.6932379571654131,0.7997500044062911,-2.177554800415449,-1.3530458894316948,-0.16507154529255816,0.8179100112636366
29,2.9000000000000004,0.7606563781148336,0.43812028301906225,-4.169357082521141,-1.3613739438483143,-0.08328054416619449,1.4935837637976732
30,3.0,0.7808620137692256,-0.034121412097937176,-4.211078041548988,-1.354766160626957,0.06607783221357283,1.4802039117482515
31,3.1,0.7538320956952461,-0.40409532529073533,-2.4245953383698726,-1.3333563382881173,0.21409822338839798,0.8477861164452349
32,3.2,0.7000429487110785,-0.5190404797719117,0.275939917725071,-1.303468654784825,0.2988768350329215,-0.0737608000738863
33,3.3000000000000003,0.6500239997408638,-0.34890734174572113,2.641905079523424,-1.2743185792822718,0.29150075502553285,-0.858074964794179
34,3.4000000000000004,0.6302614803619343,0.00934053613277308,3.6614785399186887,-1.2537492534276602,0.20569325854611495,-1.175585920650171
35,3.5,0.6518921069674184,0.38338836623801664,2.985872133709566,-1.2449357867795503,0.08813466648109783,-0.9298557290114111
36,3.6,0.7069391536095376,0.6065149628746863,1.0342449282891297,-1.2454208774215547,-0.004850906420043294,-0.2815487832690309
37,3.7,0.7731950995423557,0.5902373518958426,-1.2454512339346524,-1.2487214558962494,-0.03300578474694638,0.4421713391329938
38,3.8000000000000003,0.8249866239887061,0.35742471608775583,-2.83004182867336,-1.247600320979614,0.011211349166352996,0.9046581005168495
39,3.9000000000000004,0.8446800427599068,0.02422898616117053,-3.0748828113821984,-1.2374326050578102,0.10167715921803795,0.9094493189591333
40,4.0,0.8298324212209403,-0.2575518461886839,-1.968965384528401,-1.218170395946415,0.1926220911139513,0.4774060805596019
41,4.1000000000000005,0.79316967352217,-0.3695640907445097,-0.09394982466871815,-1.1941341260294238,0.2403626991699115,-0.17732470365397468
42,4.2,0.7559196030720383,-0.2763418111224275,1.6735264432221009,-1.1718711031489724,0.22263022880451402,-0.7547231665944079
43,4.3,0.7379013112976845,-0.034858802100089514,2.567276635933163,-1.157155311934465,0.14715791214507323,-1.0065916798235772
44,4.4,0.7489478426520204,0.23711351606420517,2.2592990335888987,-1.1525054375181936,0.0464987441627155,-0.8419659424605754
