Timestep,Time [s],Drive_Pos [x(t)],Drive_Vel [vx(t)],Drive_Acc [ax(t)],Mass_Pos [p(t)],Mass_Vel [v(t)],Mass_Acc [a(t)]
0,0.0,0.0,1.4968060800693077,-1.6496130714264634,-1.981,0.0,0.0
1,0.1,0.14157036755555036,1.3346012710416995,-1.5944831091257006,-1.981,0.0,1.4157036755555037
2,0.2,0.2669202542083399,1.1779094582441676,-1.5112868915177857,-1.966842963244445,0.14157036755555039,2.3860618069722968
3,0.30000000000000004,0.3771522592043839,1.0323438927381423,-1.3994254867753808,-1.928825308419167,0.3801765482527801,2.869599127982731
4,0.4,0.4733890327559684,0.8980243608890914,-1.2871236572312195,-1.8621116623140619,0.6671364610510532,2.877870489649247
5,0.5,0.5567571313822022,0.7749191612918984,-1.1757980145366331,-1.7666193113124642,0.9549235100159779,2.468840916930686
6,0.6000000000000001,0.6283728650143481,0.6628647579817648,-1.0666718616982773,-1.6464385511415596,1.2018076017090464,1.7363065598500302
7,0.7000000000000001,0.6893300829785551,0.561584788952243,-0.9607826832193023,-1.5088947253721545,1.3754382576940496,0.796809825813046
8,0.8,0.7406898228047967,0.47070822133790435,-0.8589915014875105,-1.3633828013446192,1.455119240275354,-0.2243929987811928
9,0.9,0.783471727246136,0.38978648865474086,-0.7619936787742532,-1.2201148073048957,1.4326799403972348,-1.206814594886918
10,1.0,0.8186471205357448,0.3183094855830537,-0.6703307837991501,-1.0889149592140415,1.311998480908543,-2.0463776834106815
11,1.1,0.8471336243627468,0.25572033189491084,-0.5844031813905581,-0.978178887957294,1.1073607125674747,-2.664235589367067
12,1.2000000000000002,0.869791186914727,0.2014288493049421,-0.5044830427404112,-0.8940851725942172,0.8409371536307679,-3.0121735585413267
13,1.3,0.8874193942237352,0.1548237233468286,-0.43072751161865597,-0.8401131928165536,0.5397197977766353,-3.0743939273737464
14,1.4000000000000001,0.9007559315840927,0.1152833469812109,-0.3631917982675148,-0.8168851523126276,0.23228040503926062,-2.8658695660720586
15,1.5,0.9104760636199773,0.08218536369332563,-0.3018420072132988,-0.8223158074694221,-0.05430655156794523,-2.4277747375380603
16,1.6,0.9171930043227579,0.05491494553855114,-0.2465675376603027,-0.8520242100015972,-0.29708402532175127,-1.820743831434699
17,1.7000000000000002,0.9214590527276876,0.03287185616126509,-0.19719292528236898,-0.8999400508481193,-0.4791584084652212,-1.1168505557767094
18,1.8,0.9237673755550109,0.015476360482077345,-0.15348902197957204,-0.9590243972524085,-0.5908434640428921,-0.3912388078829139
19,1.9000000000000001,0.924554324824103,0.002174051765350682,-0.11518343544917042,-1.0220211317355268,-0.6299673448311836,0.2857219104274815
20,2.0,0.924202185908081,-0.00756032660775674,-0.08197017320868694,-1.0821606471143703,-0.6013951537884354,0.855023484012948
21,2.1,0.9230422595025517,-0.014219982876386705,-0.053518456022527694,-1.1337499276530845,-0.5158928053871407,1.273814676943502
22,2.2,0.9213581893328037,-0.01826401781226228,-0.029480683573906985,-1.1726010614223634,-0.38851133769279045,1.5181038452444628
23,2.3000000000000003,0.9193894559400992,-0.020116119591168102,-0.009499550772215648,-1.196271156739198,-0.23670095316834416,1.5833070799613171
24,2.4000000000000004,0.91733496541457,-0.02016392796670541,0.006785673602927034,-1.2041081812564192,-0.07837024517221244,1.4828017118821055
25,2.5,0.9153566703467582,-0.018758984870582696,0.019733683022654658,-1.1971171886548193,0.0699099260159981,1.2448286639997743
26,2.6,0.9135831684404535,-0.016217191362174477,0.02969645197660742,-1.1776779094132217,0.19439279241597554,0.9082179861207766
27,2.7,0.9121132320743233,-0.012819694475261212,0.037015297879039455,-1.1491564503104164,0.28521459102805324,0.5174822328193436
28,2.8000000000000003,0.9110192295454013,-0.008814131786366586,0.042017640891103825,-1.1154601688794177,0.3369628143099876,0.11783116993820109
29,2.9000000000000004,0.91035040571705,-0.004416166297040447,0.04501441224328828,-1.080585575749037,0.3487459313038077,-0.2493861166429383
30,3.0,0.9101359962859932,0.00018875066229107063,0.04629805881109228,-1.0482048437850857,0.32380731963951387,-0.5503989189287246
31,3.1,0.9103881558495082,0.004843445465178009,0.04614109007479161,-1.0213281010104216,0.2687674277466414,-0.7616048591473454
32,3.2,0.9111046853790288,0.009416968677249393,0.04479511302958594,-1.0020674068272308,0.19260694183190685,-0.8708860197693102
33,3.3000000000000003,0.912271549584958,0.013802468071095197,0.04249030096090678,-0.9915155728417333,0.10551833985497583,-0.8776471155880632
34,3.4000000000000004,0.9138651789932478,0.01791502886943075,0.03943524312390312,-0.9897402100121163,0.0177536282961695,-0.7916997382425297
35,3.5,0.9158545553588442,0.02168951669587582,0.03581712413622817,-0.9958818445649247,-0.06141634552808348,-0.6312196552342275
36,3.6,0.918203082332423,0.025078453696676384,0.03180218418892544,-1.0083356756700752,-0.12453831105150623,-0.4200741089235134
37,3.7,0.9208702460981795,0.02804995353366091,0.027536413890849598,-1.024990247864461,-0.16654572194385758,-0.18484933842973916
38,3.8000000000000003,0.9238130730391552,0.030585736474846303,0.023146440585794514,-1.043493313443144,-0.1850306557868315,0.04809452060982444
39,3.9000000000000004,0.9269873933931487,0.03267924165081981,0.01874056622740705,-1.061515433815729,-0.18022120372584907,0.25524947581462776
40,4.0,0.9303489213693191,0.034333849720327714,0.01440992028383381,-1.0769850594301678,-0.15469625614438628,0.4180360641392564
41,4.1000000000000005,0.9338541633372143,0.035561225707586575,0.010229694599378503,-1.0882743244032138,-0.11289264973046065,0.5241775271347393
42,4.2,0.9374611665108364,0.036379788640203414,0.006260430602395006,-1.0943218141049125,-0.06047489701698672,0.5683047031744728
43,4.3,0.941130121065255,0.036813311828065576,0.0025493326634512536,-1.0946862567748663,-0.0036444266995394325,0.5518082051007536
44,4.4,0.9448238288764496,0.036889655172893665,-0.0008684152698001935,-1.0895326173938127,0.05153639381053593,0.4820280688920864
45,4.5,0.9485080520998337,0.03663962877410554,-0.003968349441374475,-1.0795586973238382,0.09973920069974457,0.3709282935369753
46,4.6000000000000005,0.9521517546312707,0.03609598528461877,-0.006735459105869368,-1.065875494318494,0.1368320300534421,0.23344045944420522
47,4.7,0.9557272491567574,0.035292536952931663,-0.009162966192480249,-1.0498578867187078,0.16017607599786263,0.08567528275679237
48,4.800000000000001,0.959210262021857,0.03426339204612272,-0.01125116295687123,-1.0329835262913536,0.16874360427354188,-0.056805721141437004
49,4.9,0.962579927565982,0.03304230436155742,-0.01300631632246696,-1.0166772230754137,0.16306303215939819,-0.18049152574544003
50,5.0,0.9658187228941685,0.03166212878162933,-0.01443964538885012,-1.0021758351169283,0.14501387958485418,-0.2750682994738849
51,5.1000000000000005,0.9689123533223079,0.030154375283787394,-0.015566376581352404,-0.9904251301531818,0.1175070496374657,-0.3341322148825707
52,5.2,0.971849597950926,0.028548853465358848,-0.01640487913080746,-0.9820157473382609,0.08409382814920863,-0.3554403752573396
53,5.300000000000001,0.9746221240153796,0.0268733994576259,-0.016975882001718512,-0.9771607682759135,0.04854979062347466,-0.3407208677105462
54,5.4,0.9772242778424511,0.025153677065015145,-0.01730177202370342,-0.9757129978906715,0.014477703852420039,-0.2951049465211959
55,5.5,0.9796528594283826,0.023413045052885217,-0.017405971815739885,-0.9772162769706414,-0.015032790799699554,-0.22627584521006128
56,5.6000000000000005,0.9819068868530282,0.02167248270186717,-0.017312395114862933,-0.980982314502712,-0.03766037532070568,-0.14344761112189452
57,5.7,0.9839873559687561,0.01995056602991263,-0.017044976318178473,-0.9861828281460016,-0.05200513643289513,-0.05629302241952949
58,5.800000000000001,0.9858970000590107,0.018263487438231474,-0.016627270406616157,-0.9919462720134864,-0.057634438674848076,0.026067159399817186
59,5.9,0.9876400534564024,0.0166251119485894,-0.01608211892701883,-0.997449044286973,-0.055027722734866356,0.09591870016862103
60,6.0,0.9892220224487286,0.015047063652827708,-0.015431377351884934,-1.0019926295587733,-0.04543585271800425,0.147582372793023
61,6.1000000000000005,0.9906494661869679,0.013538836478212413,-0.014695698899885867,-1.0050603911026434,-0.03067761543870195,0.1777761883348159
62,6.2,0.9919297897443711,0.012107923872850535,-0.013894369771111359,-1.0063503907631655,-0.01289999660522036,0.18570180168058492
63,6.300000000000001,0.993071050961538,0.01075996252399014,-0.013045190715227362,-1.0057833724068816,0.0056701835628381325,0.17287405012135615
64,6.4,0.9940817822491691,0.009498885729805062,-0.012164399896097411,-1.0034876135493842,0.022957588574973747,0.14273636941056012
