Timestep,Time [s],Drive_Pos [x(t)],Drive_Vel [vx(t)],Drive_Acc [ax(t)],Mass_Pos [p(t)],Mass_Vel [v(t)],Mass_Acc [a(t)]
0,0.0,0.0,3.698862183314076,-10.793724704317441,-1.981,0.0,0.0
1,0.1,0.31135633362933157,2.528264489272556,-12.618229176512964,-1.981,0.0,3.113563336293316
2,0.2,0.5056528978545112,1.175216348011483,-13.98269478285585,-1.949864366637067,0.3113563336293316,4.433816311286451
3,0.30000000000000004,0.5463996032316282,-0.26827446729861454,-12.440538096495013,-1.8743905701612693,0.7547379647579768,3.6431637691709984
4,0.4,0.45199800439478827,-1.3128912712875198,-6.933892789979732,-1.7624851359937617,1.1190543416750767,1.2157770622104245
5,0.5,0.2838213489741242,-1.655053025294561,0.26285899212242336,-1.6384219312041497,1.240632047896119,-1.8281992461133818
6,0.6000000000000001,0.12098739933587607,-1.2603194728630351,6.5405546928797165,-1.5326407188756717,1.0578121232847808,-4.331530941169304
7,0.7000000000000001,0.03175745440151717,-0.34694208671861776,9.873751358254856,-1.4701748159588865,0.6246590291678504,-5.415336325563815
8,0.8,0.051598981992152515,0.7144307987879361,9.445553967232177,-1.4618622762977396,0.0831253966114689,-4.7585128137125485
9,0.9,0.1746436141591044,1.542168706727818,5.797898372952366,-1.5011348647737182,-0.392725884759786,-2.6594893259119896
10,1.0,0.36003272333771613,1.8740104733784093,0.5060091829315683,-1.5670023465088168,-0.6586748173509849,0.11902551581631293
11,1.1,0.5494457088347863,1.6433705433141317,-4.462994012509426,-1.631679573085752,-0.6467722657693535,2.6480250849747353
12,1.2000000000000002,0.6887068320005425,0.9814116708765241,-7.457141181008156,-1.6698765488129401,-0.38196975727188,4.157803565406704
13,1.3,0.7457280430100911,0.15194230711250034,-7.666031549934873,-1.666495488886061,0.03381059926879043,4.27842471969273
14,1.4000000000000001,0.7190952934230426,-0.5517946391104506,-5.307259277885647,-1.6203301817622546,0.46165307123806343,3.1226016806149097
15,1.5,0.635369115188001,-0.9095095484646293,-1.4452614300856785,-1.5429388578322991,0.7739132392995545,1.1991664909034458
16,1.6,0.5371933837301167,-0.8408469251275863,2.4576462596080804,-1.4535558689933092,0.8938298883898991,-0.7963373611556417
17,1.7000000000000002,0.46719973016248373,-0.4179802965430132,5.078025564272568,-1.3721362537658757,0.8141961522743348,-2.230836312990741
18,1.8,0.45359732442151407,0.1747581877269272,5.6649351571833755,-1.3130250016683496,0.5911125209752608,-2.734889260076625
19,1.9000000000000001,0.5021513677078692,0.715006734893662,4.234366845769063,-1.2812626421715898,0.3176235949675983,-2.2934834961730077
20,2.0,0.5965986714002465,1.02163155688074,1.4836640813475566,-1.27243511763656,0.08827524535029752,-1.2079373549822332
21,2.1,0.7064776790840172,1.0117395511631733,-1.5158261784791405,-1.2756869666513526,-0.03251849014792581,0.044164947501622365
22,2.2,0.7989465816328811,0.7184663211849118,-3.720614093683097,-1.278497166191129,-0.02810199539776357,0.9925394736378674
23,2.3000000000000003,0.8501709433209995,0.2676167324265538,-4.46548577848046,-1.2713819709945267,0.07115195196602317,1.3343771911892386
24,2.4000000000000004,0.8524699281181919,-0.17463083451118022,-3.6492024562844225,-1.250923003886032,0.20458967108494702,1.0193396489572937
25,2.5,0.8152447764187635,-0.46222375883033073,-1.7098195914902248,-1.2202706402879644,0.3065236359806764,0.23863053108660282
26,2.6,0.7600251763521257,-0.5165947528092252,0.5800242754478269,-1.1872319713790307,0.33038668908933666,-0.6678152117777731
27,2.7,0.7119258258569184,-0.34621890374076536,2.409711809403722,-1.1608714545878747,0.26360516791155936,-1.3456323634636291
28,2.8000000000000003,0.6907813956039727,-0.034652390928480714,3.209104749358538,-1.147967261431355,0.12904193156519644,-1.5515553612119177
29,2.9000000000000004,0.7049953476712223,0.2956020461309422,2.816463625320853,-1.1505786218869545,-0.026113604555995346,-1.2281466998622381
30,3.0,0.7499018048301611,0.5286403341356899,1.4905253259798024,-1.1654714493411764,-0.14892827454221916,-0.5073391837444063
31,3.1,0.8107234144983603,0.5937071113269027,-0.22105975591542593,-1.1854376686328425,-0.1996621929166598,0.35127302422868567
32,3.2,0.8686432270955416,0.4844283829526047,-1.6973666692462752,-1.2018911576822215,-0.16453489049379122,1.0598787382714239
33,3.3000000000000003,0.9076090910888812,0.25423377747764764,-2.46210426236359,-1.2077458593488863,-0.05854701666664883,1.4020965210443244
34,3.4000000000000004,0.9194899825910712,-0.007992469520113343,-2.3297696711388425,-1.1995795958051079,0.08166263543778363,1.2990331485240052
35,3.5,0.9060105971848585,-0.2117201567501209,-1.4380604499498184,-1.1784230007760894,0.21156595029018416,0.8227700293192957
36,3.6,0.877145951241047,-0.295604559510077,-0.16745956257959438,-1.149038705453878,0.29384295322211373,0.1580036137271339
37,3.7,0.8468896852828431,-0.24521206926603978,1.0129827818032067,-1.1180743739943952,0.30964331459482713,-0.4700027218224445
38,3.8000000000000003,0.828103537387839,-0.09300800314943569,1.713735405871858,-1.091810069753137,0.2626430424125827,-0.8735069710028238
39,3.9000000000000004,0.828288084652956,0.0975350119083318,1.7483750679857384,-1.0742808352219069,0.1752923453123003,-0.959603146563671
40,4.0,0.8476105397695054,0.256667010447712,1.1754811444755346,-1.0663476321563135,0.07933203065593321,-0.7497503113977455
41,4.1000000000000005,0.8796214867424984,0.33263124080343875,0.2531902092594046,-1.0659119322046975,0.004356999516158658,-0.3590228100442001
42,4.2,0.9141367879301932,0.30730505229959293,-0.6690708996800993,-1.0690664603535236,-0.031545281488261356,0.05357776432542849
43,4.3,0.941082497202417,0.1988170608674189,-1.2784460259116974,-1.0716852108590955,-0.026187505055718506,0.3438645856708451
44,4.4,0.9539002001036769,0.05161584711725342,-1.4007612983290063,-1.0708653155079588,0.008198953511366007,0.42945620260498885
45,4.5,0.9514056666258677,-0.08133519879838236,-1.0450031024078543,-1.0657508581307724,0.0511445737718649,0.31042067379453364
