Timestep,Time [s],Drive_Pos [x(t)],Drive_Vel [vx(t)],Drive_Acc [ax(t)],Mass_Pos [p(t)],Mass_Vel [v(t)],Mass_Acc [a(t)]
0,0.0,0.0,1.5834424380852328,-6.012828111363024,-1.981,0.0,0.0
1,0.1,0.12507955097971002,0.9181485815089675,-7.293049020162283,-1.981,0.0,1.2507955097971006
2,0.2,0.1836297163017935,0.12483263405277611,-7.915608731284111,-1.9684920449020291,0.12507955097971007,1.5861380610585183
3,0.30000000000000004,0.15004607779026524,-0.6649731647478548,-5.67887425679027,-1.940122709193473,0.2836933570855619,0.8079945127518169
4,0.4,0.05063508335222254,-1.010942217305278,-0.32325429176863485,-1.9036734283573986,0.3644928083607436,-0.631407691264533
5,0.5,-0.052142365670790405,-0.7296240231015818,5.096787938806184,-1.8735382244339696,0.3013520392342903,-1.8973934516025004
6,0.6000000000000001,-0.09528972126809385,0.008415370455958915,7.553709591789885,-1.8623769550265656,0.11161269407404029,-2.250740356489323
7,0.7000000000000001,-0.05045929157959862,0.7811178952563952,5.736760114459026,-1.8737230891840548,-0.11346134157489202,-1.4639006823805474
8,0.8,0.060933857783185205,1.1557673933477641,0.748489198860941,-1.8997082301653494,-0.25985140981294674,0.05627228929829364
9,0.9,0.18069418708995422,0.9308157350285834,-4.5605506153985225,-1.9251306482536612,-0.2542241808831174,1.5024725343192689
10,1.0,0.2470970047889019,0.2436572702680595,-7.219398952819766,-1.9355283409987802,-0.10397692745119047,2.1202303853280142
11,1.1,0.22942564114356612,-0.5130640555353699,-5.798000196230662,-1.9247237298906192,0.10804611108161097,1.623447599260242
12,1.2000000000000002,0.1444841936818279,-0.915942768978073,-1.173946827351584,-1.8976846427898557,0.27039087100763515,0.3412974937092006
13,1.3,0.046237087347951525,-0.7478534210056867,4.0050379311007545,-1.8672325807520003,0.3045206203785552,-0.9798239393790382
14,1.4000000000000001,-0.005086490519309456,-0.11493518275792217,6.8359011595508345,-1.8465787581079351,0.2065382264406514,-1.6016155505543956
15,1.5,0.02325005079636709,0.61932681090448,5.786434802132174,-1.841941090969414,0.046376671385211815,-1.2044652537274008
16,1.6,0.11877887166158657,1.0423517776685127,1.5225572723313756,-1.849348076368167,-0.07406985398752827,-0.05466066571493933
17,1.7000000000000002,0.23172040633006968,0.9238382653707552,-3.5087608009158133,-1.857301668424069,-0.0795359205590222,1.1597566681004103
18,1.8,0.3035465247357376,0.3405996174853501,-6.482432423234927,-1.8536576937989673,0.03643974625101884,1.7256024390960327
19,1.9000000000000001,0.2998403298271397,-0.3726482192762302,-5.780424736789811,-1.832757694782905,0.20899999016062212,1.3069802559398216
20,2.0,0.22901688088049157,-0.8154853298726122,-1.8703332624902431,-1.7987878932074446,0.3396980157546043,0.12834972512475673
21,2.1,0.13674326385261726,-0.7467148717742789,2.9986426067870613,-1.7635345943807366,0.35253298826707996,-1.159754405933544
22,2.2,0.0796739065256358,-0.2157568085152,6.0882214103611005,-1.739878839613364,0.23655754767372555,-1.8510300862837292
23,2.3000000000000003,0.09359190214957726,0.4709294102979414,5.710027104869611,-1.7347333857088287,0.05145453904535263,-1.5782016604612927
24,2.4000000000000004,0.17385978858522408,0.9262486124587224,2.146675058867359,-1.7453699484089065,-0.10636562700077665,-0.5113370030579194
25,2.5,0.27884162464132173,0.9002644220714132,-2.5466085537244507,-1.7611198811395634,-0.1574993273065686,0.7471143851154203
26,2.6,0.35391267299950674,0.4169269017138322,-5.72601858459683,-1.769398670019066,-0.08278788879502656,1.5059013189807544
27,2.7,0.36222700498408816,-0.24493929484795285,-5.6474562425276265,-1.7626184457087613,0.0678022431030489,1.370652263825443
28,2.8000000000000003,0.30492481402991617,-0.7125643467916931,-2.4218204157475163,-1.742131698760202,0.2048674694855932,0.4556976584155894
29,2.9000000000000004,0.21971413562574954,-0.7293033779974561,2.085106881186362,-1.7170879752274868,0.2504372353271521,-0.6924161267947895
30,3.0,0.15906413843042494,-0.29554297055442075,5.330551338487524,-1.6989684129627194,0.18119562264767317,-1.4108701087162299
31,3.1,0.1606055415148654,0.3368068897000488,5.52844162542012,-1.6949575517851143,0.040108611776050185,-1.2944776787762535
32,3.2,0.2264255163704347,0.8101453545296033,2.6310804847077427,-1.7038914673952719,-0.08933915610157517,-0.4174910062413595
33,3.3000000000000003,0.32263461242078606,0.8630229866415974,-1.6800165062067607,-1.717000293067843,-0.13108825672571112,0.7174373116120005
34,3.4000000000000004,0.3990301136987542,0.4741420532882512,-4.968598185425179,-1.722934745624294,-0.05934452556451106,1.4689931187949945
35,3.5,0.4174630230784363,-0.13069665044343842,-5.419496681770398,-1.714179266992795,0.08755478631498839,1.4188681143973234
36,3.6,0.3728907836100665,-0.6097572830658284,-2.8393369276294487,-1.691235107217323,0.22944159775472073,0.6018173105191735
37,3.7,0.2955115664652706,-0.6985640359693281,1.2688850993004108,-1.6622727743366592,0.2896233288066381,-0.5217799207873401
