Timestep,Time [s],Drive_Pos [x(t)],Drive_Vel [vx(t)],Drive_Acc [ax(t)],Mass_Pos [p(t)],Mass_Vel [v(t)],Mass_Acc [a(t)]
0,0.0,0.0,5.53609295534026,-30.364221510483972,-1.981,0.0,0.0
1,0.1,0.40484885975071083,2.5608842396739573,-29.139952802842085,-1.981,0.0,4.048488597507108
2,0.2,0.5121768479347915,-0.2918976052281566,-22.440157277668757,-1.940515114024929,0.4048488597507108,4.312070759846494
3,0.30000000000000004,0.3464693387050795,-1.927147215859794,-5.384175217515602,-1.856909520451393,0.8360559357353601,1.3877326558293657
4,0.4,0.12674740476283267,-1.368732648731277,12.50526886857338,-1.7594266003195633,0.9748292013182966,-1.9230891504943362
5,0.5,0.0727228089588241,0.573906557854882,17.816453234212155,-1.681174571692677,0.782520286268863,-3.0535464797538534
6,0.6000000000000001,0.24152871633380907,2.1945579981111543,8.649420151605455,-1.6334580078633292,0.4771656382934777,-1.537298396322095
7,0.7000000000000001,0.511634408581055,2.303790588175973,-5.817995435114249,-1.6011144279972023,0.32343579866126815,0.9940525671213027
8,0.8,0.7022868339690037,1.0309589110883044,-13.939227653213878,-1.5588303224598625,0.42284105537339844,2.3783305089152655
9,0.9,0.7178261907987159,-0.4840549424668028,-10.66319575775978,-1.49276291183337,0.6606741062649251,1.635216920055937
10,1.0,0.6054758454756431,-1.1016802404636516,-0.23447138617834762,-1.4103433320063181,0.8241957982705188,-0.4760040234509084
11,1.1,0.49749014270598557,-0.5309492197024723,8.45843898953872,-1.3326837924137753,0.7765953959254279,-2.2848560447278174
12,1.2000000000000002,0.4992860015351487,0.5900075574440927,9.244223125896191,-1.2778728132685107,0.5481097914526462,-2.586521643416054
13,1.3,0.6154916541948041,1.317895405476766,2.8257055295886895,-1.2489270505574066,0.2894576271110407,-1.4552705795889338
14,1.4000000000000001,0.7628650826305019,1.1551486633618306,-4.846784098233308,-1.234533993642192,0.14393056915214733,0.02006019357479083
15,1.5,0.8465213868671703,0.34853858583010433,-7.8463903376060795,-1.2199403347912294,0.1459365885096264,0.7086806280743687
16,1.6,0.8325727997965228,-0.41412940415938515,-4.676961527002854,-1.198259869659523,0.21680465131706328,0.28152204324339536
17,1.7000000000000002,0.7636955060352932,-0.5868537195704665,1.3249108060558372,-1.1737641840953827,0.24495685564140282,-0.6803599543346444
18,1.8,0.7152020558824295,-0.14914724294821768,5.249205742457019,-1.1560720980745889,0.1769208602079384,-1.2741793206377547
19,1.9000000000000001,0.7338660574456497,0.46298742892093736,4.519513584129678,-1.1511218052601726,0.04950292814416293,-1.0096243010859407
20,2.0,0.8077995416666169,0.7547554738777179,0.4359574901372787,-1.1562677554566156,-0.05145950196443114,-0.1178675268032432
21,2.1,0.8848171522211933,0.5501789269483931,-3.4147618702729057,-1.1625923809210912,-0.06324625464475546,0.7273415860676007
22,2.2,0.9178353270562956,0.0718030998231367,-4.195856065913272,-1.1616435905248907,0.009487903962004607,0.9753012718498564
23,2.3000000000000003,0.8991777721858206,-0.28899228623426143,-1.8112875756916806,-1.1509417874101917,0.10701803114699025,0.5841775648131318
24,2.4000000000000004,0.8600368698094433,-0.29045441531519944,1.4628564919746123,-1.1343982086473614,0.16543578762830344,-0.03108500306025519
25,2.5,0.8410868891227807,0.0035790121606610326,3.053275386605933,-1.1181654799151337,0.1623272873222779,-0.3798035969431339
26,2.6,0.8607526722415755,0.3202006620059872,2.05242483674882,-1.1057307871523372,0.12434692762796451,-0.269512333688839
27,2.7,0.9051270215239782,0.41406397951042506,-0.3734384875914154,-1.095991217726429,0.09739569425908061,0.10378669824498843
28,2.8000000000000003,0.9435654681436605,0.2455129644877041,-2.185175223799701,-1.0852137813180711,0.10777436408357946,0.3700181305337331
29,2.9000000000000004,0.954229614421519,-0.0229710652495152,-2.1285205364519886,-1.0707361636043757,0.1447761771369528,0.2948816031219934
30,3.0,0.9389712550937575,-0.18019114280269366,-0.5415310101732962,-1.0533097298594605,0.17426433744915212,-0.06145448791697383
31,3.1,0.9181913858609803,-0.13127726728417444,1.1527057859275436,-1.036497840993715,0.16811888865745475,-0.43122662011050394
32,3.2,0.9127158016369226,0.050350014382815056,1.679454331380853,-1.0239982183290746,0.12499622664640436,-0.5678560269864334
33,3.3000000000000003,0.9282613887375433,0.20461359899199616,0.8372718563983222,-1.0171771559342984,0.068210623947761,-0.42382517722934665
34,3.4000000000000004,0.9536385214353218,0.2178043856624795,-0.5243660358166147,-1.0145943453118158,0.02582810622482634,-0.1534994387534514
35,3.5,0.9718222658700392,0.09974039182867322,-1.3060047734515967,-1.0135465290768677,0.0104781623494812,0.033209787119586665
36,3.6,0.9735865998010564,-0.04339656902783984,-1.0166051639452778,-1.0121666149707238,0.013799141061439866,0.03373300665636059
37,3.7,0.9631429520644712,-0.10358064096038233,-0.04130013210876804,-1.0104493707980162,0.017172441727075924,-0.0912492131022038
38,3.8000000000000003,0.95287047160898,-0.051656595449593445,0.7859359571317226,-1.0096446187563306,0.008047520416855544,-0.19289661676375047
39,3.9000000000000004,0.9528116329745525,0.05360655046596219,0.8750600977742884,-1.0107688328822826,-0.011242141259519505,-0.16295320017212944
40,4.0,0.9635917817021724,0.12335542410526423,0.2799549159038156,-1.0135225790099558,-0.02753746127673245,-0.011318931601985938
41,4.1000000000000005,0.9774827177956054,0.10959753364672531,-0.4450472948718809,-1.016389514453649,-0.02866935443693104,0.15739167692947298
42,4.2,0.9855112884315175,0.034345965130888056,-0.7380697638062483,-1.0176825331280475,-0.012930186743983742,0.23486840233963235
43,4.3,0.984351910821783,-0.03801641911452436,-0.4490733773810207,-1.0166268677790495,0.010556653489979494,0.189231132518346
44,4.4,0.9779080046086126,-0.055468710345316086,0.11460861396176414,-1.0136788911048682,0.029479766741814094,0.07638919039299452
45,4.5,0.9732581687527198,-0.01509469632217153,0.4904493919259595,-1.0099670225267567,0.03711868578111355,-0.014866772986348309
46,4.6000000000000005,0.9748890653441783,0.04262116803987581,0.4298940373840626,-1.006403821678509,0.035632008482478716,-0.032703138255607556
47,4.7,0.9817824023606949,0.070884111154641,0.04900190542840577,-1.0031676522128172,0.03236169465691796,0.00713885107820289
48,4.800000000000001,0.9890658875751065,0.052421549125556965,-0.3164656712252273,-0.9998600942363434,0.03307557976473825,0.046184238349761486
49,4.9,0.9922667121858063,0.007590976909595537,-0.3962068226889631,-0.996090693876372,0.0376940035997144,0.035880057022067646
50,5.0,0.9905840829570256,-0.02681981541223566,-0.17603783175546284,-0.9919624929461799,0.04128200930192116,-0.02581625026986778
51,5.1000000000000005,0.9869027491033592,-0.02761658944149703,0.13267737464159324,-0.9880924545186864,0.038700384274934385,-0.09874834805447819
52,5.2,0.9850607650687262,-0.0002843404839170116,0.2865548279936958,-0.9852098995717378,0.028825549469486567,-0.13611890306484753
53,5.300000000000001,0.9868458810065758,0.02969437615724213,0.1964768004250772,-0.9836885336554376,0.015213659163001813,-0.11986951254286815
54,5.4,0.9909996403001746,0.03901101960109843,-0.030845782080332618,-0.9833658628645662,0.003226707908714996,-0.06957167626130811
55,5.5,0.9946480849267955,0.023525219741175607,-0.20373161001594198,-0.9837389088363078,-0.0037304597174158153,-0.02239960265155183
56,5.6000000000000005,0.9957046842484097,-0.0017353024020899666,-0.20182853741567974,-0.9843359508345648,-0.005970419982570998,-0.0036232291876849843
57,5.7,0.9943010244463775,-0.01684048774196034,-0.05423115934821143,-0.9849692251246988,-0.006332742901339497,-0.010964761387898037
58,5.800000000000001,0.9923365867000177,-0.012581534271732253,0.10617068863716106,-0.9857121470287117,-0.0074292190401293,-0.02208344367257631
59,5.9,0.991784717592031,0.00439364998547187,0.15826407317507396,-0.9866759033694503,-0.009637563407386932,-0.01575622697779977
60,6.0,0.993215316697112,0.01907128036328254,0.08096396280782292,-0.987797221979967,-0.011213186105166908,0.01133857287595852
61,6.1000000000000005,0.9955989736646875,0.020586442547036454,-0.04715190310815576,-0.9888051548617242,-0.010079328817571056,0.04412061408168988
62,6.2,0.9973326052065193,0.009640899741651388,-0.12232461619862134,-0.9893718816026643,-0.005667267409402068,0.06271213550123811
63,6.300000000000001,0.9975271536130178,-0.0038784806926878135,-0.09687868347020567,-0.9893114869885922,0.0006039461407217435,0.05778245987537822
64,6.4,0.9965569090679818,-0.009734836952389747,-0.005698637609180546,-0.9886732677757663,0.006382192128259566,0.0359195763092206
65,6.5,0.9955801862225399,-0.005018208214523923,0.07299123099793192,-0.987675852799848,0.009974149759181627,0.012586240464697696
66,6.6000000000000005,0.995553267425077,0.004863409247196637,0.08280594209437164,-0.9865525754192829,0.011232773805651398,-0.00017434536205307438
67,6.7,0.9965528680719792,0.011542980204350406,0.027659750319947163,-0.9854310414923383,0.01121533926944609,-0.0013762436262716449
68,6.800000000000001,0.9978618634659471,0.01039535931118607,-0.04082727372428374,-0.9843232700016564,0.011077714906818926,0.0007736197692160829
