epoch,train_loss,val_loss
61,0.004238947934053582,0.004134026201783113
62,0.004524822410131837,0.004188199006418695
63,0.0043977548230985375,0.004105141497994504
64,0.004272459865194456,0.004215455502104886
65,0.004225661899766017,0.00411584575631022
66,0.004273816825950454,0.004319998808333409
67,0.004280773761505582,0.00433763480724731
68,0.0042204046654836114,0.004153891780526575
69,0.004140549343850078,0.004305960177238672
70,0.004180939071008871,0.004876714712265397
71,0.004207225983223781,0.005998201558581931
72,0.004187777037812589,0.004195178898061643
73,0.004191534661222249,0.004515421209913312
74,0.0041249099271050815,0.004358021959023597
75,0.004116874380791881,0.0038200669374173256
76,0.004120929790981885,0.0045061395163635
77,0.004074389544187178,0.004115922544562045
78,0.004091114842589816,0.004030869923821925
79,0.004065770238300721,0.00408909741510732
80,0.004101959075056145,0.004231523054385091
81,0.00398670207171155,0.003953864016395688
82,0.004073258296522344,0.004043998760838298
83,0.004067639494475363,0.003996935140369742
84,0.004048479108766107,0.004018223980767524
85,0.003986261437229555,0.004441203306411129
86,0.003979698804865495,0.004032926869671022
87,0.0040285068458941736,0.003841684767193887
88,0.003925947842653841,0.0038851876797657407
89,0.003893757965576289,0.004070673511201932
90,0.004024907461897438,0.004175320568497064
91,0.0039322039208792405,0.004080288598349847
92,0.003994460475936146,0.004109471087079731
93,0.0039020918692654833,0.003945114477165557
94,0.00391203767893001,0.004068799813973304
95,0.003946578617946341,0.0041600523568489705
96,0.0039372717522502204,0.003747974162582647
97,0.003843559417873621,0.004571115430996088
98,0.003943123619296942,0.004345900733498523
99,0.0038105751616591267,0.004278230264054267
100,0.0039330298092280485,0.003855241416727729
101,0.0038336447316446695,0.004202151814406384
102,0.003986604688207394,0.003945507959991221
103,0.0038317674587898215,0.0038235133241851797
104,0.0038299454088676077,0.0039832692906984
105,0.0037863197395224765,0.004448646108027209
106,0.0038184354187728,0.003918571968834858
107,0.003824931981748548,0.00377780966878902
108,0.0038164095463359663,0.004105710020717285
109,0.003801526177899334,0.004234303840879894
110,0.00379758445208828,0.00469941340679349
111,0.00381645653573475,0.00442935091016183
112,0.003804386487985351,0.0041322070853810336
113,0.0038602714156250246,0.003895598457941462
114,0.0038022851034324487,0.0038753365334533874
115,0.0038507714533600316,0.004284640561183786
116,0.0037928434106489196,0.00357440088557454
117,0.0037650885958031848,0.003969750473257821
118,0.003871879697745216,0.004058770061221703
119,0.003796834416832004,0.004381868746785893
120,0.0037718347362082068,0.0037124165126633094
121,0.003757502443542511,0.00389213453415145
122,0.0037894694665286306,0.0037514466703189512
123,0.003742404214090443,0.004019285846288642
124,0.0037339126862232282,0.004546969924404314
125,0.0037016485820941885,0.003987120500683641
126,0.003753521445624787,0.004091668539852438
127,0.00379521357682373,0.003862740365164893
128,0.0037453923962913966,0.0037821490229710364
129,0.0037674732672468084,0.004029596727290101
130,0.003703869456296851,0.003930575872409688
131,0.0038322470244020225,0.0036030972107716375
132,0.0036612539476682912,0.0038839020498851237
133,0.0036917821620590986,0.00374154974520463
134,0.0037352797328815634,0.0038432784188672203
135,0.0037013229218729096,0.0037173704586066204
136,0.0036539120435040316,0.0037190311039302796
137,0.0037049813131031033,0.003877340758234755
138,0.003587842599553024,0.0035809317136121805
139,0.0037796935924842697,0.0038194073573878605
140,0.003678954677808837,0.003664091459383095
141,0.003661690225126222,0.003730160118781092
142,0.0036200483442798,0.0038894066714089026
143,0.003596607646904886,0.003769659668466297
144,0.003733852847342797,0.00365291247670295
145,0.0035864463434875783,0.0035922794077499222
146,0.0036054676760726703,0.004354950835602486
147,0.003604872756766091,0.0035836523637360284
148,0.003584965012871243,0.0036424869731114793
149,0.003697915696057266,0.003927432362069748
150,0.0035786441972896713,0.003570011173587898
151,0.003605262249435202,0.0038686843682593634
152,0.0036389310011270873,0.003638729756472237
153,0.0035846102578115874,0.003552090600466474
154,0.0036607899080062733,0.003605407942343021
155,0.0036061779098938507,0.0038305991377358224
156,0.003607312698270483,0.003806750481235012
157,0.0035247139881589805,0.005420912204684879
158,0.003600677779779352,0.003432867802569217
159,0.0036001694843911664,0.004096595286943285
160,0.0035435124656089164,0.003936839105879514
161,0.0036044326531379646,0.003696501460606258
162,0.0035400949125499303,0.0038490394873098156
163,0.0035912841787272744,0.0035108114389405063
164,0.003520693800829608,0.003689413287640952
165,0.0035178363526336335,0.0035180105560282168
166,0.0035267885987133045,0.0037437291519547052
167,0.0035138454585304036,0.0037054489700241687
168,0.0035217726876124226,0.004075984315325816
169,0.0035494835107940537,0.003453136582091738
170,0.0035108808935459318,0.003438685843163008
171,0.003488919957027096,0.0035626049590946145
172,0.0035229684052796198,0.004126779958297891
173,0.003483933111379758,0.0038604330038651824
174,0.003511044157604719,0.0035721063180942057
175,0.003566284908126269,0.003535571314084033
176,0.0035154215431097767,0.004423443978772943
177,0.0034681936090105565,0.00338788848955918
178,0.003499235338611721,0.00365188464678865
179,0.003514475404437439,0.0038082791920802644
180,0.00343758322001467,0.0036505681508125806
181,0.003507730702805365,0.003766507143475444
182,0.0035144647470161574,0.0037192762838984448
183,0.0035328099161290147,0.0038056120958907874
184,0.0034355019517082336,0.003531485703612162
185,0.0035174444532985317,0.0034726108892592436
186,0.0034659862262999704,0.004138795229203527
187,0.0034904423680413386,0.0034201009870576094
188,0.003472017282579929,0.004052224295141981
189,0.003445579049554814,0.003623790440878243
190,0.003452706077007641,0.003714699086158462
191,0.0034480943884058245,0.004126868858233033
192,0.0034404590602257644,0.0034921803593779234
193,0.003450715425584851,0.003565981278911787
194,0.0036098040754360887,0.004857986891570376
195,0.003630683303023849,0.0038670540707745173
196,0.0034467045192462234,0.003398649518784731
197,0.003476691748184184,0.0033779203171454392
198,0.0034183442473796934,0.0037559236726305415
199,0.0034301273716645765,0.0037198261286968434
200,0.003426659062809857,0.0036801364213182044
201,0.003400895583587859,0.004194640405681343
202,0.0034578334462250873,0.004233780242284611
203,0.0034364805739886804,0.0035284556962867824
204,0.0034205307857261905,0.0033778185634193918
205,0.003410016294279746,0.0036952670387148897
206,0.003430894343262731,0.0038035217728388825
207,0.0033806997807375315,0.0035521675699157
208,0.0033638734199459954,0.003723976772519716
209,0.0033992997322488446,0.003717499955418743
210,0.003397698696493974,0.0036176947438088824
211,0.0034470840261703163,0.004152279178812053
212,0.003395590385751285,0.00347064647659372
213,0.0033702234806621384,0.0035059801524135567
214,0.0034167531875347527,0.0037516169618820316
215,0.003373794015978688,0.0035307034157401273
216,0.0033847869010561883,0.0033679113937567498
217,0.0034257876239957865,0.0037118136817358496
218,0.003353782812743608,0.003312079527911784
219,0.003434903157778598,0.003553150031528341
220,0.003406459915548049,0.003634722783107095
221,0.0034158338935531933,0.003863282319217325
222,0.0034318067664922823,0.0034032477157000585
223,0.0034347927896305917,0.003552351253409934
224,0.003405952599453579,0.0036072396479557285
225,0.0036126330424228617,0.003750272045494378
226,0.0033270482324738184,0.0037893620027824415
227,0.003410575536786225,0.003550895151089538
228,0.003382685776109454,0.0035481579048872074
229,0.0034164437743963607,0.004077278411133887
230,0.003393893336379451,0.0036924542347995496
231,0.003386319919714126,0.0037109296876018656
232,0.0034076322057155954,0.003458278070552885
233,0.0033876484072092794,0.003508447033812397
234,0.0034195894397120795,0.0034462582100613795
235,0.003344916240633305,0.0035177723483115785
236,0.0033314428014022393,0.0034445011186523787
237,0.003386354011740407,0.003579728638871314
238,0.003295130370232951,0.003455583472125561
239,0.003398358715971097,0.0034107639558213065
240,0.0033600716372341687,0.003975546863327731
241,0.003394216476008296,0.003626833090971714
242,0.0033297933728016656,0.0033651328428851096
243,0.0034297368421363807,0.003379189529579348
244,0.003370207840303794,0.0037049300071960393
245,0.003379747473418006,0.0032502267688972047
246,0.003309812468059104,0.0033446580614797136
247,0.0034079168720877375,0.0038712814234751316
248,0.0033499969161468845,0.004720015502945307
249,0.0033561663389414676,0.0035456297794079854
250,0.0033669292777857005,0.0035692857319909884
251,0.0033720212041978433,0.003620012174552876
252,0.003339847242700514,0.0033788252237045074
253,0.0032942399560024257,0.003242819048060212
254,0.0033529516654731382,0.0034548641825813196
255,0.0033502184901514956,0.0032819226799794465
256,0.00335657771829323,0.003587294385971158
257,0.0032946278600841116,0.003265943105612207
258,0.003361499264258249,0.003411105619076403
259,0.003340781734300906,0.0037126247514521617
260,0.00329728950890873,0.003308924107771295
261,0.0034011383582677308,0.0038039574044251164
262,0.0033343481303770737,0.003743653949260322
263,0.003379395758925841,0.0033456475602863123
264,0.003313934937207799,0.003436146229608164
265,0.0033441229448814332,0.0035070857727776995
266,0.003342845189497517,0.0037233672796212363
267,0.003341548089580289,0.0034349252589780726
268,0.003339352100959112,0.0034851253897942008
269,0.0033097053098428094,0.003468978363531834
270,0.0033249252753589174,0.0031957133434528163
271,0.0033258738684275283,0.003517511098378802
272,0.003405427019039554,0.003569425463088924
273,0.003282698373840158,0.003696320850733083
274,0.003312393953774831,0.003875256494872949
275,0.003368421381355488,0.0033356311436634786
276,0.0032486757683439244,0.004780669699836081
277,0.0032999822194688024,0.003645243964057939
278,0.0033356319367082725,0.0037777546223011845
279,0.0033344504217504814,0.003327061470435065
280,0.00336790427782348,0.003198065398935711
281,0.0033051924925329612,0.003749991527543026
282,0.0033513221436115947,0.0036610535124044856
283,0.003276159412564774,0.0034623668136552345
284,0.0034115750035110474,0.003409373506611167
285,0.0034114387463617685,0.0034382837563470907
286,0.0033099679357436454,0.0035456655840145697
287,0.003333314712287794,0.003905833224809572
288,0.0033463799244531525,0.004274605370265208
289,0.003260050577207886,0.003440457619739486
290,0.0032811042153806395,0.003536194968601745
291,0.003286024616822472,0.0034238515061277577
292,0.0033009078148511593,0.0037473564301732896
293,0.003229774595920703,0.0032647668349379596
294,0.0033722113554590736,0.0039918798470315485
295,0.0032720627731258243,0.004340128585396042
296,0.003311370861523881,0.0034328889622565963
297,0.0033535695218898614,0.0036400606279766838
298,0.0032349218152752466,0.003460866621998203
299,0.0032828159554829373,0.00351229379724547
300,0.0033196095340275044,0.003372330884814786
301,0.0033272352494331525,0.003961359341526224
302,0.003363591280589201,0.004127645094432552
303,0.0033152081283483784,0.0037542327256493537
304,0.00324041911380783,0.0036922116576599026
305,0.003334298791556523,0.003421841764927793
306,0.003271811103512501,0.0036693106494592527
307,0.0033024207245686958,0.003446573219659736
308,0.0032822424892721505,0.003815730884235055
309,0.003289398666198269,0.0035327365993940304
310,0.0033150179462973026,0.003616275441237615
311,0.003281225710545249,0.0037998532188142915
312,0.003352632663565977,0.003203311345133335
313,0.0032608069786561073,0.00335647483239561
314,0.0033341584074439417,0.003753922782202069
315,0.0032456436027483693,0.0034980939921843445
316,0.003277117754493294,0.004329304343933553
317,0.0032759732929267117,0.0032851558272308638
318,0.003293814047617067,0.003581905908133455
319,0.0032542203956058826,0.0034735185429633445
320,0.003293061782565803,0.003268984626028071
321,0.0032860176454314253,0.0036681732717650036
322,0.003269241532904963,0.004264609928604616
323,0.0033150020533979966,0.0033341807796884093
324,0.0033072366252348854,0.004341993266049536
325,0.003235157150735051,0.003482469894728282
326,0.0032676931334145623,0.0034401725150885946
327,0.0032947182521256137,0.0033327418163972946
328,0.0032263241771704936,0.0036725457683949637
329,0.00325605075914766,0.003826903114826534
330,0.0032861121302342105,0.003604546432722021
331,0.0032399011599221106,0.0035081748685802105
332,0.0032870788727726403,0.0033180467077574536
333,0.0032588149214580913,0.003595911255029361
334,0.003252654916823617,0.0033046657765686983
335,0.003275797082600987,0.0033397371542368075
336,0.0032297633911868365,0.003754468453847919
337,0.0032316686434607053,0.003501989051940807
338,0.0032645784191193124,0.003416927860403233
339,0.0032228174223965997,0.0032474617491419795
340,0.0031826025394498018,0.003207428240378903
341,0.0032389602512281775,0.0035120479901418725
342,0.0032788785627705912,0.003556497588102031
343,0.003292605508769188,0.0034118596385502493
344,0.0032335299690221917,0.0033941062387930787
345,0.0032460390083122485,0.0032858518920787522
346,0.003309498499147594,0.003463007179704641
347,0.003221727281022046,0.0034315375389580003
348,0.0032490084506169863,0.0034874733758720852
349,0.0032877305750975963,0.003564832014667984
350,0.0032456332156916372,0.003344332384485649
351,0.0032153884223501744,0.0038327718914945713
352,0.003292584520130386,0.0032285389941975927
353,0.0032236494252393987,0.003424215918155413
354,0.003242570357999347,0.003207734126768257
355,0.0032247566897823507,0.0034542067541507362
356,0.003269087531009753,0.003555631727819169
357,0.0032605239073344476,0.003760925567575497
358,0.0032059594604250943,0.0035837287276973
359,0.0032528571737528746,0.003491529461109277
360,0.0032085714026370313,0.003583068863685004
361,0.003245458239609183,0.003447583895471696
362,0.0032341719499050544,0.003393307022273171
363,0.003305671673693598,0.003622661986755151
364,0.003220528011001518,0.0035258077202716294
365,0.003214108345845457,0.0033118955264401623
366,0.003219028316952031,0.0032593307573445776
367,0.0033144008357816473,0.003368243348358851
368,0.0033835722004256115,0.003241950754119858
369,0.0032557356350348685,0.003439431066865989
370,0.00330005613043262,0.003414238005499394
371,0.003208696577449104,0.0032914353593267993
372,0.003251607741052606,0.003308166767253743
373,0.0032558114664500643,0.0032470507127779326
374,0.003189584066015508,0.0036296460998165047
375,0.0032450526656486608,0.003742578610028692
376,0.0032814547210000457,0.003395768458128858
377,0.003259857838836916,0.0032998181638351485
378,0.0032582185704839125,0.004246165263325427
379,0.0032506170056776367,0.0035773932070473913
380,0.003241764188238323,0.0031632227857132794
381,0.0031960705579419076,0.0039077647936019855
382,0.0033461584176884256,0.003563991256799682
383,0.0033083424165218684,0.0038014584728939967
384,0.0031702653070157074,0.003230846077126782
385,0.003232861432399408,0.0033946477656686272
386,0.003188120484239711,0.00354349390685702
387,0.0032469183541352638,0.00331221238938327
388,0.0032342519627980375,0.0037717589352936703
389,0.003247798892412463,0.0033892693992873483
390,0.003243034675893984,0.0034049833430741853
391,0.0032402186696257056,0.00325371649279195
392,0.003228880933180837,0.0034802635238806077
393,0.0032291766264524054,0.003623908193533106
394,0.0032632625870133653,0.003478698632243723
395,0.003219577964909118,0.003224784597503047
396,0.0032460459568216626,0.003696509118040526
397,0.0032534221420064567,0.0033957674831906256
398,0.003195945226049436,0.0034943476865150177
399,0.003206955317953794,0.003334765536415573
400,0.003139201490176392,0.0036855305560425785
401,0.003218289247938785,0.004715359551041867
402,0.003207399631440961,0.0034431630075901502
403,0.0032206455596465746,0.0032198541982422684
404,0.003179134509750995,0.00392902790396872
405,0.0032330948626622556,0.003344900337639252
406,0.0032588005085186712,0.003587903957121259
407,0.0031817142145933006,0.0037343214752188483
408,0.003211288192180981,0.003639943084741119
409,0.003206524791934624,0.0034147566966917725
410,0.0032386109083569767,0.003274410827882003
411,0.00315997783399733,0.003928946906485218
412,0.003331784217393604,0.0033808076028139958
413,0.003177274586833564,0.0038885296054297323
414,0.0031975111003226505,0.003580958569953449
415,0.0032115581351862257,0.003312413906550276
416,0.003277332411661487,0.0031977697510013137
417,0.0031450234078962743,0.003226492508890533
418,0.0031945268039848527,0.0031195835724470433
419,0.0031765901641759636,0.003414031764371808
420,0.003223356990031256,0.003364870975758706
421,0.0031665581345140677,0.0033369300048028635
422,0.0032423123052937844,0.0034016413292167684
423,0.0031964683817330233,0.00348393971850254
424,0.0031967311869134547,0.003305418210645455
425,0.003189455156921056,0.0035452203961094386
426,0.0032360297323461495,0.0034210005808447182
427,0.0031587219341449313,0.003282152792181019
428,0.003210679288945514,0.0035881118870727696
429,0.003152315274587479,0.0035277020847476175
430,0.00319595741397091,0.003560820674285108
431,0.0032110184952536406,0.003215512464280925
432,0.0031374019520469653,0.003978662065502267
433,0.0031519985121498204,0.0034105497086548936
434,0.0032210554433023107,0.0033540195485925912
435,0.003211436762899995,0.003539244365331925
436,0.0031394712687550304,0.003420424151501154
437,0.003181246313555487,0.0033514781564168796
438,0.00320153882702941,0.0033509170089094046
439,0.003186673304700325,0.0033213339522147434
440,0.003185688981922857,0.0033960448643423555
441,0.003297689478555373,0.0033835813320708813
442,0.0032014217908124857,0.003268714456372579
443,0.00317139955739298,0.003447101798457589
444,0.003107901526944198,0.0032366281091466484
445,0.0032103079312946646,0.0033249541457752714
446,0.003192204204387963,0.00332344207751049
447,0.0031843822618047224,0.004171001891664566
448,0.0031529372047376016,0.0033031083077715694
449,0.0032682965246254,0.0037854380774781232
450,0.0031789390461776277,0.003420025942790689
451,0.003232413133493914,0.003573512164593646
452,0.0031337448267731815,0.0036747917929310196
453,0.003229592708822597,0.0038649551990536904
454,0.0032119129218385906,0.0032488585271123415
455,0.0032045471162037474,0.0032823247323197522
456,0.003180423210623899,0.0033102138275819377
457,0.003138857992799503,0.0032134056091308594
458,0.003196516940330059,0.0034589561040143765
459,0.0031604456433881843,0.0035876997104479055
460,0.003172598551107763,0.003968266475517251
461,0.0031722875560055777,0.0032935029744958254
462,0.003139126893967904,0.0032786834746414474
463,0.003208998607005924,0.0033745745010289154
464,0.0032407034799890144,0.0036264604949148645
465,0.0031241106761394646,0.0035235978077363334
466,0.0031563470368112983,0.0037404228189123726
467,0.003299376116904976,0.0031685835206252586
468,0.003256465940744263,0.0034464307141569817
469,0.003081042539681597,0.0031687748116843873
470,0.0032710099350741328,0.0034457627884638253
471,0.00309397636162085,0.004446874485869402
472,0.003187225710255383,0.0032527842903676504
473,0.0031500465777734746,0.003273195612113461
474,0.003180376150011053,0.0035148144634851042
475,0.0031107149888552595,0.003265609852161474
476,0.0032675762504644308,0.00419147183558039
477,0.0034200777363128446,0.0034987821956306243
478,0.0033780861495801345,0.0033780903537493434
479,0.0033341277790544877,0.003209841288831444
480,0.003220644218140635,0.0033318889513355232
481,0.003241179264551992,0.0032137534619609185
482,0.0032302593351100925,0.0033016031198768
483,0.003206405931449463,0.0032879205274051852
484,0.003260034831353174,0.004015213902590709
485,0.003188721038489442,0.0032374951457694564
486,0.0032682968244952116,0.0033738077566869166
487,0.0032106592601711123,0.003639943074799315
488,0.00322430371061963,0.0034119694868292526
489,0.0031936956009956012,0.0036361998902151448
490,0.003235505846136346,0.003418573150610084
491,0.003216659266437436,0.0032261184594060293
492,0.003260461319366406,0.003461632342013651
493,0.0031989656303656,0.0033588680209715137
494,0.0031820701476957263,0.0033534175354587147
495,0.0032201495756603907,0.0035500200253657317
496,0.0032153672826123136,0.003798685951085284
497,0.003165880662854761,0.003334165795785747
498,0.003246735113046678,0.0032589088456086894
499,0.00318786247027235,0.003254657993689641
500,0.0031913770880983693,0.003802697623235792
501,0.0032068369163457174,0.003578607202379274
502,0.003272270181633789,0.0035379554246701096
503,0.0032260553214442113,0.003309340258872973
504,0.003297961740312969,0.0033971625912585617
505,0.0032172834732698214,0.0031476862362673193
506,0.0032311175249372446,0.0034293573809602907
507,0.003141402938355017,0.003272327205766577
508,0.0032594378877848643,0.0035414320295522653
509,0.0031601442512253237,0.003776388051541209
510,0.003205366324520959,0.00356182765719781
511,0.0031840347824216787,0.0035276537723890593
512,0.0032354032310882006,0.003512997423958023
513,0.003164787852076878,0.0036037845184934162
514,0.0032176998810409087,0.0033962816219987252
515,0.0031820002472397455,0.0033077495498133737
516,0.0031933639907069378,0.0034967233162609343
517,0.0031801682532411712,0.0034052606139039574
518,0.0031997828437657708,0.0032308054739960852
519,0.0031786124507398824,0.0033335338770629987
520,0.00320633806745875,0.0034407526293138333
521,0.0032027620169864,0.0035327970336984137
522,0.0032413146656070802,0.0035662940073471015
523,0.00318419667554955,0.003960386978862576
524,0.003199615428537323,0.003335922845182607
525,0.0032023410804585778,0.003215183701960129
526,0.0031207771099509736,0.0034875869532898273
527,0.003175139426020905,0.003620820733161833
528,0.003197777433409195,0.003570917073044587
529,0.0032616333020369296,0.0037441069084494156
530,0.0031708867599031534,0.003506768385965644
531,0.003162237724152811,0.003623603432812566
532,0.003173756748718884,0.0033706864115997594
533,0.0031991678128291947,0.0032629736220674494
534,0.003219764102892629,0.003429956633800297
535,0.0031940281788963056,0.003669574314448726
536,0.003149515166075836,0.0039936538446391865
537,0.0032169108140153876,0.003506850302584993
538,0.0032183173713113728,0.003306754399251357
539,0.00321706450897558,0.0034848060083675606
540,0.0031792327952330354,0.003210261138284338
541,0.0031703156614595832,0.003347911357561501
542,0.003189321275647922,0.00321913789123933
543,0.0032147544612786895,0.0034795667659927457
544,0.003124193636347251,0.003284938240901005
545,0.0031429735253211753,0.00328438171537044
546,0.0031606687931343912,0.003231929747269748
547,0.0032044446288913104,0.004310834751664545
548,0.003185484982697807,0.0032909073763958
549,0.0031259891885364877,0.003263711584885874
550,0.003149416111008232,0.003663692632677244
551,0.0031578592868152493,0.003399351928748714
552,0.0031690889667992574,0.0037802731010231597
553,0.0031830362704630684,0.0033722026012234963
554,0.003222662968207793,0.005159952298073565
555,0.0031330979896050976,0.003174039177319481
556,0.0031814249542317,0.003731489505428954
557,0.00309234761821652,0.0034576380749158663
558,0.003278820410386884,0.003446350683914831
559,0.0031437833949216993,0.0033605187883107993
560,0.0031707567570666813,0.003394501197495634
561,0.0031845729683268945,0.004323335130668192
562,0.003124589628644352,0.0047844708903587475
563,0.0031372042197798347,0.003329235901953473
564,0.0031744358515174223,0.0034494101658037583
565,0.003227544947214232,0.0030922894930523453
566,0.0031808880017267474,0.003423482923032126
567,0.0031439175805606846,0.0033897456053013273
568,0.0031819782986964003,0.003561584841134155
569,0.0031527704228887913,0.003576927846900544
570,0.003178695440613504,0.003476796905540915
571,0.0031614355757382923,0.0032211404369782257
572,0.003159858424272709,0.0033565945804668153
573,0.0031706515765459885,0.003164274090793261
574,0.0031560426024350753,0.0033360793830611367
575,0.003121183444424693,0.0035595562935681097
576,0.0031489112235380916,0.0032457622336082613
577,0.0032132679171828103,0.003323658243445141
578,0.003134875645186624,0.0034063621141919584
579,0.003196203131509688,0.0036965273423299975
580,0.003170774635650089,0.0032651572831080247
581,0.0031031206553673437,0.00325208562798285
582,0.003167466287910617,0.003134035502468074
583,0.0031407917104661464,0.003299894612141405
584,0.0031902140285016904,0.003359188667572932
585,0.0031463477576296004,0.0033988093911765075
586,0.003237726674736317,0.0033165553926885354
587,0.003179580231301551,0.0034301585512051037
588,0.0033738482591760314,0.0034834876978518466
589,0.0031357173732449784,0.0033482143760610052
590,0.0031283000005200377,0.0033975856233716584
591,0.003149607679646077,0.003892601652394149
592,0.003109024840864706,0.003354778463603318
593,0.0032399872978667505,0.003378780225815236
594,0.0031690478193621826,0.0037112614924354947
595,0.0031637501018523272,0.0033849269278686156
596,0.003142764171914615,0.0032887782924936842
597,0.0032415946924673586,0.0032799148376641113
598,0.003185327748711831,0.003681541106550757
599,0.0031156293185957674,0.0035266307530252483
600,0.0031376185443188096,0.0037158176106639393
601,0.00323970232480045,0.00338759357026283
602,0.003181461186332885,0.003729297162787912
603,0.0030942786281832075,0.003885613231965887
604,0.003199310199245168,0.0036171776763376452
605,0.003176645164996193,0.0033337514613082852
606,0.003162773126567682,0.0031791201410378963
607,0.003190991810506916,0.0032156379580736347
608,0.0030959191889469995,0.0037298123676139995
609,0.00311781478612202,0.003592723880646899
610,0.0032391056931449164,0.003359233253358378
611,0.003088698991461946,0.0031190404072583503
612,0.0032272217406666484,0.003549457347461795
613,0.0031027375803939225,0.0033069514604054454
614,0.0031518039412411123,0.0032716983532887108
615,0.003113322413791421,0.00332993060701909
616,0.0031542613460072157,0.003379196594033093
617,0.0031081834159277636,0.00330190809787387
618,0.0032073576842306245,0.0035334451068911098
619,0.003133785729055646,0.003392082153493667
620,0.0032004310728195283,0.0038249592974104667
621,0.0031578267050569814,0.00350195068972488
622,0.003191987935148565,0.003520720834605211
623,0.0030358511656683324,0.0034781793474294143
624,0.00316597451391662,0.0031855871959284112
625,0.0030833735947641706,0.003428933597118504
626,0.0031539163797098244,0.0034324297625007052
627,0.0031038639694452286,0.0035178969019623706
628,0.0030953007598070363,0.003265910295894005
629,0.003204916827902519,0.0033469248207711895
630,0.003145813184974972,0.0036316072627948213
631,0.003152284141878822,0.0036777808897315266
632,0.003115131196019978,0.003339447227650458
633,0.003192939024803967,0.0031547383384422476
634,0.0031241700230648034,0.003278238860795341
635,0.003145117870740721,0.003615059133955167
636,0.0031337906195027434,0.0034747270122555294
637,0.003160597557274239,0.0038722213425034704
638,0.0031207867713789615,0.003219149705630627
639,0.0030912640684380615,0.0033992079933900026
640,0.0031815880391714646,0.0034458857381167328
641,0.0031713113223668186,0.003489539233105611
642,0.003135950173339646,0.003629303591828742
643,0.0031547519175640854,0.003322203183089981
644,0.0031313806394082976,0.004342710532917649
645,0.0032006645664283684,0.003305940369282626
646,0.0031031101095441984,0.0037229862250131108
647,0.0030653817317817873,0.003350942289314333
648,0.0031424914597501527,0.003429036482927433
649,0.003159697820866031,0.0038398276166554243
650,0.0031419048714852924,0.0033563699319281363
651,0.003089713787314771,0.003597504502937157
652,0.003198233261214698,0.0033449614449396485
653,0.0030961523774272665,0.003232636103167945
654,0.003068411659834714,0.0034490777301466086
655,0.003077223024186518,0.0034700255252846797
656,0.003155849258503716,0.0032547475209205663
657,0.0030917872064987776,0.003382682374879954
658,0.003181551473359738,0.003971706309673933
659,0.0031351527059852178,0.0035137245032266706
660,0.0031683684386923138,0.003578102522396249
661,0.0031709662311838875,0.0034927923011673057
662,0.0030936856900646895,0.003434406629521092
663,0.0031416709174739263,0.0035357870621421984
664,0.003141348516038651,0.003574589893386055
665,0.0031093760006579347,0.0032646469718945973
666,0.003192972077964002,0.003669481257396204
667,0.0030966093542118523,0.0036971340948182157
