Timestep,Time [s],Drive_Pos [x(t)],Drive_Vel [vx(t)],Drive_Acc [ax(t)],Mass_Pos [p(t)],Mass_Vel [v(t)],Mass_Acc [a(t)]
0,0.0,0.0,2.078358448387645,-3.774152330386901,-1.981,0.0,0.0
1,0.1,0.18982002406982923,1.7180420330089397,-3.432175977187202,-1.981,0.0,1.8982002406982925
2,0.2,0.34360840660178793,1.3919232529502046,-2.9516684271854885,-1.9620179975930172,0.18982002406982926,3.056444017878219
3,0.30000000000000004,0.46820467465987015,1.127708347571842,-2.3913826552909883,-1.9124715550072522,0.49546442585765116,3.5012978708135716
4,0.4,0.5691500761161563,0.9136467218920069,-1.9374503421034805,-1.8279121337133513,0.8455942129390084,3.3150278853560664
5,0.5,0.6509340190382715,0.7402182791511458,-1.569683471531294,-1.7102024335658899,1.177097001474615,2.6242675245669975
6,0.6000000000000001,0.7171937319463855,0.5997100275857481,-1.271726117183214,-1.5662500581727583,1.4395237539313146,1.58491414726012
7,0.7000000000000001,0.7708760245554211,0.485873055714503,-1.030327035009268,-1.4064485413070256,1.5980151686573265,0.365230489967141
8,0.8,0.8143683430892861,0.3936446205838945,-0.8347503324240113,-1.2429947195416216,1.6345382176540406,-0.8709075913449649
9,0.9,0.8496049486722,0.31892298922970075,-0.6762980042309852,-1.0882499736896671,1.5474474585195441,-1.9788982349008748
10,1.0,0.8781529409352262,0.25838501973769745,-0.5479231007894825,-0.9532942101867214,1.3495576350294567,-2.8450861238099803
11,1.1,0.9012819526197395,0.20933836907180425,-0.4439163246092087,-0.8467893079218756,1.0650490226484586,-3.3943364172323074
12,1.2000000000000002,0.9200206147495871,0.1696017548158557,-0.35965211718689827,-0.7742277698293528,0.7256153809252278,-3.5931315351358304
13,1.3,0.9352023035829107,0.1374079456344246,-0.29138294364571826,-0.7375975470881884,0.36630222741164475,-3.448303720700654
14,1.4000000000000001,0.947502203876472,0.11132516608671206,-0.23607262626934855,-0.7354503615540304,0.02147185534157936,-3.0019462010365547
15,1.5,0.9574673368002531,0.09019342038055489,-0.19126131466867258,-0.763322638030238,-0.27872276476207614,-2.3233774869330137
16,1.6,0.965540887952583,0.07307290315297754,-0.1549560873146394,-0.8144286893757757,-0.5110605134553775,-1.4992437132610341
17,1.7000000000000002,0.9720819174308486,0.05920220291762701,-0.1255423190908045,-0.8805271778539239,-0.660984884781481,-0.6229241623707953
18,1.8,0.9773813285361084,0.047964439334816644,-0.10171187305920704,-0.9528549079557799,-0.7232773010185605,0.21563966593744155
19,1.9000000000000001,0.9816748052978119,0.038859828305785604,-0.08240492286692436,-1.0230262413982616,-0.7017133344248163,0.9387238013855512
20,2.0,0.9851532941972655,0.03148345476143177,-0.0667628184248481,-1.0838103368268877,-0.6078409542862612,1.4874772645277918
21,2.1,0.9879714962500983,0.025507264620815984,-0.05408989862447644,-1.129719659610236,-0.45909322783348194,1.8260047864368225
22,2.2,0.9902547471214287,0.020665475036536485,-0.04382255276564606,-1.157368934529216,-0.2764927491897997,1.9427295656962453
23,2.3000000000000003,0.9921045912574056,0.01674275406768677,-0.035504154744864236,-1.1655909137912335,-0.08221979262017517,1.8491748431065638
24,2.4000000000000004,0.993603297934966,0.013564644087563638,-0.028764755236618256,-1.1553211446221854,0.10269769169048121,1.576546733881031
25,2.5,0.9948175200749183,0.01098980302036312,-0.023304628705242414,-1.129285908114327,0.26035236507858434,1.1706819168138693
26,2.6,0.9958012585390387,0.008903718346515155,-0.018880943523469362,-1.0915438524383299,0.37742055675997127,0.6860305530137154
27,2.7,0.9965982637442213,0.007213614315669248,-0.015296962369384937,-1.0469414912321955,0.44602361206134283,0.17937393770282561
28,2.8000000000000003,0.9972439814021725,0.0058443258726381675,-0.012393292604237494,-1.000545390649033,0.4639610058316254,-0.29606728531957316
29,2.9000000000000004,0.997767128918749,0.004734955794821749,-0.010040797503793608,-0.9571099629190661,0.4343542772996681,-0.6955833589215175
30,3.0,0.9981909725611369,0.003836166371879446,-0.008134853079941329,-0.9206303687783145,0.3647959414075163,-0.9865825280130043
31,3.1,0.9985343621931249,0.0031079851788334834,-0.006590695072503094,-0.8940165999176929,0.2661376886062159,-1.1506280674980403
32,3.2,0.9988125695969036,0.002518027357378827,-0.005339649175206684,-0.8789091117320517,0.15107488185641188,-1.1838580685668596
33,3.3000000000000003,0.9990379676646006,0.0020400553437921465,-0.00432607684024422,-0.8756402042320791,0.03268907499972591,-1.095907356032928
34,3.4000000000000004,0.999220580665662,0.001652811989329983,-0.0035049008302978635,-0.8833303702924358,-0.07690166060356689,-0.9075888298154542
35,3.5,0.9993685300624666,0.0013390751777325738,-0.0028396004703307165,-0.900096424650947,-0.16766054358511231,-0.64768990928075
36,3.6,0.9994883957012085,0.0010848918952638398,-0.0023005874407039384,-0.9233393781022657,-0.23242953451318732,-0.3492927274520703
37,3.7,0.9995855084415194,0.0008789576895917861,-0.0018638898773348789,-0.9500752588281052,-0.26735880725839434,-0.04603352004536099
38,3.8000000000000003,0.9996641872391269,0.000712113919796864,-0.0015100862559541683,-0.9772714747543982,-0.27196215926293044,0.23131877919817967
39,3.9000000000000004,0.9997279312254788,0.0005769404384009524,-0.001223441646500123,-1.0021545028887096,-0.24883028134311247,0.4576546224849949
40,4.0,0.9997795753268071,0.0004674255904968394,-0.0009912079237173188,-1.022460984798171,-0.203064819094613,0.6154704203443924
41,4.1000000000000005,0.9998214163435781,0.0003786988536574887,-0.0008030568117795012,-1.0366127625041883,-0.14151777706017377,0.6958595655378392
42,4.2,0.9998553150975386,0.00030681422814093917,-0.0006506205484341221,-1.0438059445548273,-0.07193182050638984,0.6985444170300479
43,4.3,0.9998827791892063,0.00024857474397066426,-0.0005271197402678673,-1.0440136824351658,-0.0020773788033850438,0.6310419950471076
44,4.4,0.9999050300463327,0.0002013902800873657,-0.00042706185848506717,-1.0379110003650331,0.061026820701325715,0.5071334834123302
45,4.5,0.9999230572452238,0.00016316237227365082,-0.00034599696623338616,-1.0267369834607774,0.11174016904255873,0.3448602380174499
46,4.6000000000000005,0.9999376625207874,0.00013219088684068847,-0.0002803198137751872,-1.012114364176347,0.14622619284430372,0.16429407412703867
47,4.7,0.9999494954225919,0.00010709840951861338,-0.00022710949997006846,-0.9958488041506462,0.1626556002570076,-0.01467260452462682
48,4.800000000000001,0.9999590822026911,8.676898684667478e-05,-0.00018399956921710814,-0.9797299701701918,0.16118833980454492,-0.1742978160757147
49,4.9,0.9999668492199613,7.029849567519175e-05,-0.00014907276656705992,-0.9653541143504945,0.14375855819697345,-0.3005489224924176
50,5.0,0.9999731419018262,5.6954433533262794e-05,-0.0001207757704291268,-0.9539837477557213,0.11370366594773168,-0.3841347693722579
51,5.1000000000000005,0.9999782401066679,4.6143341589366393e-05,-9.785011077512173e-05,-0.9464547288546706,0.07529018901050588,-0.4209604993971219
52,5.2,0.999982370570144,3.738441137823845e-05,-7.927620039593908e-05,-0.9431353149475913,0.03319413907079369,-0.41201728389343906
53,5.300000000000001,0.9999857169889436,3.0288101510178578e-05,-6.422799012639757e-05,-0.9439360738794463,-0.008007589318550223,-0.362774501997551
