Timestep,Time [s],Drive_Pos [x(t)],Drive_Vel [vx(t)],Drive_Acc [ax(t)],Mass_Pos [p(t)],Mass_Vel [v(t)],Mass_Acc [a(t)]
0,0.0,0.0,0.6437970798135443,-0.7360361197579994,-1.981,0.0,0.0
1,0.1,0.06001226428551792,0.556448205896814,-1.0109413585766074,-1.981,0.0,0.6001226428551814
2,0.2,0.1112896411793628,0.4416088080982228,-1.3630405044995393,-1.9749987735714483,0.06001226428551814,0.9928718832225929
3,0.30000000000000004,0.14833402590516248,0.2838401049969061,-1.6612977358140157,-1.9590688283106705,0.15929945260777745,1.1047290895505526
4,0.4,0.16805766217874402,0.10934926093541963,-1.6881032078526985,-1.9320915921543873,0.2697723615628327,0.9217201817684817
5,0.5,0.1702038780922464,-0.05378053657363366,-1.447468718743613,-1.8958971541804193,0.36194437973968085,0.4890659429869757
6,0.6000000000000001,0.15730155486401728,-0.18014448281330295,-0.9861044178692225,-1.8548120567765813,0.41085097403837845,-0.09971485763239407
7,0.7000000000000001,0.13417498152958582,-0.25100142014747817,-0.3846245532730176,-1.8147241079490675,0.40087948827513903,-0.7218885934886075
8,0.8,0.10710127083452164,-0.25706939346790647,0.25640442543463743,-1.7818550450564397,0.32869062892627826,-1.2491274700166652
9,0.9,0.08276110283600452,-0.19972053506055068,0.8331806327753477,-1.7614772568639785,0.20377788192461171,-1.571394284924784
10,1.0,0.0671571638224115,-0.09043326691283694,1.2553866162819851,-1.7568134115207652,0.0466384534321333,-1.6169327000003655
11,1.1,0.06467444945343713,0.05135678819584634,1.4602351386551287,-1.7683188931775555,-0.11505481656790326,-1.365011757122172
12,1.2000000000000002,0.07742852146158077,0.2016137608181888,1.4216743106439205,-1.7934744924055677,-0.2515559922801205,-0.8494138690483943
13,1.3,0.10499720161707489,0.33569165032463044,1.153427308468845,-1.8271242303240636,-0.3364973791849599,-0.15228830140365623
14,1.4000000000000001,0.14456685152650686,0.4322992225119578,0.7055698899388271,-1.862296851256596,-0.35172620932532556,0.6103632371563545
15,1.5,0.19145704611946646,0.47680562831239587,0.15539275796255442,-1.891365839817565,-0.2906898856096901,1.308918744980005
16,1.6,0.23992797718898604,0.4633777741044687,-0.40581211255370453,-1.907345640928734,-0.1597980111116896,1.822534192288888
17,1.7000000000000002,0.2841326009403602,0.39564320580165496,-0.8877999263664546,-1.905100100117014,0.022455408117199233,2.0598716024565444
18,1.8,0.31905661834931703,0.28581778883117775,-1.2157903041829377,-1.8822558432807286,0.22844256836285368,1.974682047937602
19,1.9000000000000001,0.34129615870659574,0.15248514496506743,-1.3419643379636885,-1.8396647659650671,0.42591077315661385,1.5736984735600146
20,2.0,0.3495536473423305,0.017424921238440028,-1.2522905715350043,-1.7813367039138055,0.5832806205126153,0.915622892048745
21,2.1,0.34478114295428375,-0.09797296934193345,-0.9677308537110019,-1.7138524129420565,0.6748429097174898,0.10149264924590895
22,2.2,0.32995905347394383,-0.17612124950376035,-0.5398061095869738,-1.6453531954778484,0.6849921746420807,-0.7418696851241595
23,2.3000000000000003,0.3095568930535317,-0.20593419125932821,-0.04140574950801529,-1.5842726748648819,0.6108052061296648,-1.4825095269455293
24,2.4000000000000004,0.2887722152220782,-0.1844023994053634,0.4455412237235862,-1.5380172495213706,0.4625542534351119,-2.004659606000624
25,2.5,0.272676413172459,-0.11682594651461098,0.8434627031877973,-1.5118084202378657,0.26208829283504953,-2.2272399587318032
26,2.6,0.265407025919156,-0.015709858767803953,1.0914297031925813,-1.5078719905416786,0.03936429696186919,-2.1165741323535245
27,2.7,0.2695344414188982,0.10145999412390527,1.1543993182843215,-1.525101302169027,-0.1722931162734833,-1.6913494478472657
28,2.8000000000000003,0.28569902474393705,0.21517000488906035,1.0280282273165964,-1.5592441082748478,-0.3414280610582099,-1.0191406087539416
29,2.9000000000000004,0.3125684423967103,0.30706563958722455,0.738422473798618,-1.6035783204682081,-0.44334212193360406,-0.2051902494172122
30,3.0,0.34711215266138196,0.36285449964878397,0.3370195673775833,-1.6499644351557408,-0.46386114687532526,0.6246270250465535
31,3.1,0.38513934232646707,0.3744695530627412,-0.10842770136142571,-1.6901042795928078,-0.4013984443706699,1.3438346635634169
32,3.2,0.4220060632739302,0.3411689593764988,-0.5252020289608084,-1.7168057773942407,-0.2670149780143282,1.8451333846960392
33,3.3000000000000003,0.45337313420176684,0.26942914727057954,-0.8474176132596878,-1.7250559413487132,-0.08250163954472428,2.0567923950495235
34,3.4000000000000004,0.4758918927280461,0.17168543672456127,-1.0263589849452261,-1.7127381813526903,0.12317759996022809,1.9531231408471363
35,3.5,0.4877102215466791,0.0641573502815343,-1.0377521456063825,-1.6808891899481961,0.31848991404494176,1.5575042009038071
36,3.6,0.48872336278435297,-0.035864992396715256,-0.8848982933538959,-1.6334651565346638,0.4742403341353225,0.9376448590548438
37,3.7,0.48053722306733604,-0.1128223083892449,-0.5972958282293828,-1.5766646745305832,0.5680048200408069,0.19401415593838323
